3.8,131.701,5.44016e+06,0x55db60ec7eb0
3.81,131.663,5.44091e+06,0x55db60ec7eb0
3.82,131.627,5.44167e+06,0x55db60ec7eb0
3.83,131.594,5.44242e+06,0x55db60ec7eb0
3.84,131.562,5.44318e+06,0x55db60ec7eb0
3.85,131.534,5.44394e+06,0x55db60ec7eb0
3.86,131.507,5.44469e+06,0x55db60ec7eb0
3.87,131.483,5.44545e+06,0x55db60ec7eb0
3.88,131.461,5.4462e+06,0x55db60ec7eb0
3.89,131.441,5.44696e+06,0x55db60ec7eb0
3.9,131.423,5.44771e+06,0x55db60ec7eb0
3.91,131.407,5.44847e+06,0x55db60ec7eb0
3.92,131.393,5.44922e+06,0x55db60ec7eb0
3.93,131.381,5.44998e+06,0x55db60ec7eb0
3.94,131.371,5.45073e+06,0x55db60ec7eb0
3.95,131.362,5.45148e+06,0x55db60ec7eb0
3.96,131.356,5.45224e+06,0x55db60ec7eb0
3.97,131.351,5.45299e+06,0x55db60ec7eb0
3.98,131.347,5.45375e+06,0x55db60ec7eb0
3.99,131.346,5.4545e+06,0x55db60ec7eb0
4,131.346,5.45526e+06,0x55db60ec7eb0
4.01,131.347,5.45601e+06,0x55db60ec7eb0
4.02,131.351,5.45676e+06,0x55db60ec7eb0
4.03,131.355,5.45752e+06,0x55db60ec7eb0
4.04,131.361,5.45827e+06,0x55db60ec7eb0
4.05,131.369,5.45903e+06,0x55db60ec7eb0
4.06,131.378,5.45978e+06,0x55db60ec7eb0
4.07,131.388,5.46053e+06,0x55db60ec7eb0
4.08,131.399,5.46129e+06,0x55db60ec7eb0
4.09,131.412,5.46204e+06,0x55db60ec7eb0
4.1,131.426,5.46279e+06,0x55db60ec7eb0
4.11,131.441,5.46355e+06,0x55db60ec7eb0
4.12,131.458,5.4643e+06,0x55db60ec7eb0
4.13,131.475,5.46505e+06,0x55db60ec7eb0
4.14,131.494,5.46581e+06,0x55db60ec7eb0
4.15,131.514,5.46656e+06,0x55db60ec7eb0
4.16,131.534,5.46731e+06,0x55db60ec7eb0
4.17,131.556,5.46807e+06,0x55db60ec7eb0
4.18,131.579,5.46882e+06,0x55db60ec7eb0
4.19,131.603,5.46957e+06,0x55db60ec7eb0
4.2,131.628,5.47032e+06,0x55db60ec7eb0
4.21,131.653,5.47108e+06,0x55db60ec7eb0
4.22,131.68,5.47183e+06,0x55db60ec7eb0
4.23,131.707,5.47258e+06,0x55db60ec7eb0
4.24,131.735,5.47333e+06,0x55db60ec7eb0
4.25,131.765,5.47409e+06,0x55db60ec7eb0
4.26,131.794,5.47484e+06,0x55db60ec7eb0
4.27,131.825,5.47559e+06,0x55db60ec7eb0
4.28,131.856,5.47634e+06,0x55db60ec7eb0
4.29,131.889,5.47709e+06,0x55db60ec7eb0
4.3,131.921,5.47785e+06,0x55db60ec7eb0
4.31,131.955,5.4786e+06,0x55db60ec7eb0
4.32,131.989,5.47935e+06,0x55db60ec7eb0
4.33,132.024,5.4801e+06,0x55db60ec7eb0
4.34,132.059,5.48085e+06,0x55db60ec7eb0
4.35,132.095,5.48161e+06,0x55db60ec7eb0
4.36,132.132,5.48236e+06,0x55db60ec7eb0
4.37,132.169,5.48311e+06,0x55db60ec7eb0
4.38,132.207,5.48386e+06,0x55db60ec7eb0
4.39,132.245,5.48461e+06,0x55db60ec7eb0
4.4,132.284,5.48536e+06,0x55db60ec7eb0
4.41,132.323,5.48611e+06,0x55db60ec7eb0
4.42,132.362,5.48686e+06,0x55db60ec7eb0
4.43,132.403,5.48761e+06,0x55db60ec7eb0
4.44,132.443,5.48837e+06,0x55db60ec7eb0
4.45,132.484,5.48912e+06,0x55db60ec7eb0
4.46,132.526,5.48987e+06,0x55db60ec7eb0
4.47,132.567,5.49062e+06,0x55db60ec7eb0
4.48,132.609,5.49137e+06,0x55db60ec7eb0
4.49,132.652,5.49212e+06,0x55db60ec7eb0
4.5,132.695,5.49287e+06,0x55db60ec7eb0
4.51,132.738,5.49362e+06,0x55db60ec7eb0
4.52,132.782,5.49437e+06,0x55db60ec7eb0
4.53,132.825,5.49512e+06,0x55db60ec7eb0
4.54,132.869,5.49587e+06,0x55db60ec7eb0
4.55,132.914,5.49662e+06,0x55db60ec7eb0
4.56,132.958,5.49737e+06,0x55db60ec7eb0
4.57,133.003,5.49812e+06,0x55db60ec7eb0
4.58,133.048,5.49887e+06,0x55db60ec7eb0
4.59,133.094,5.49962e+06,0x55db60ec7eb0
4.6,133.139,5.50037e+06,0x55db60ec7eb0
4.61,133.185,5.50112e+06,0x55db60ec7eb0
4.62,133.231,5.50187e+06,0x55db60ec7eb0
4.63,133.277,5.50262e+06,0x55db60ec7eb0
4.64,133.324,5.50337e+06,0x55db60ec7eb0
4.65,133.37,5.50412e+06,0x55db60ec7eb0
