8.63,583.333
8.64,579.3
8.65,575.3
8.66,571.333
8.67,567.398
8.68,563.495
8.69,559.625
8.7,555.785
8.71,551.978
8.72,548.201
8.73,544.456
8.74,540.741
8.75,537.056
8.76,533.401
8.77,529.777
8.78,526.182
8.79,522.616
8.8,519.079
8.81,515.572
8.82,512.093
8.83,508.642
8.84,505.22
8.85,501.826
8.86,498.459
8.87,495.12
8.88,491.808
8.89,488.524
8.9,485.266
8.91,482.034
8.92,478.829
8.93,475.651
8.94,472.498
8.95,469.371
8.96,466.27
8.97,463.194
8.98,460.143
8.99,457.117
9,454.115
9.01,451.138
9.02,448.186
9.03,445.257
9.04,442.353
9.05,439.472
9.06,436.615
9.07,433.781
9.08,430.97
9.09,428.182
9.1,425.417
9.11,422.675
9.12,419.955
9.13,417.257
9.14,414.581
9.15,411.927
9.16,409.294
9.17,406.684
9.18,404.094
9.19,401.525
9.2,398.978
9.21,396.451
9.22,393.945
9.23,391.459
9.24,388.994
9.25,386.549
9.26,384.124
9.27,381.718
9.28,379.332
9.29,376.966
9.3,374.619
9.31,372.291
9.32,369.982
9.33,367.691
9.34,365.42
9.35,363.167
9.36,360.932
9.37,358.716
9.38,356.518
9.39,354.337
9.4,352.175
9.41,350.03
9.42,347.902
9.43,345.792
9.44,343.699
9.45,341.623
9.46,339.564
9.47,337.522
9.48,335.497
9.49,333.488
9.5,331.495
9.51,329.518
9.52,327.558
9.53,325.614
9.54,323.685
9.55,321.772
9.56,319.875
9.57,317.994
9.58,316.127
9.59,314.276
9.6,312.44
9.61,310.619
9.62,308.812
9.63,307.021
9.64,305.243
9.65,303.481
9.66,301.733
9.67,299.999
9.68,298.279
9.69,296.573
9.7,294.881
9.71,293.203
9.72,291.538
9.73,289.887
9.74,288.25
9.75,286.625
9.76,285.014
9.77,283.416
9.78,281.831
9.79,280.259
9.8,278.7
9.81,277.154
9.82,275.62
9.83,274.098
9.84,272.589
9.85,271.092
9.86,269.608
9.87,268.135
9.88,266.674
9.89,265.226
9.9,263.789
9.91,262.364
9.92,260.95
9.93,259.548
9.94,258.157
9.95,256.777
9.96,255.409
9.97,254.052
9.98,252.706
9.99,251.371
10,250.046
10.01,248.733
10.02,247.43
10.03,246.138
10.04,244.856
10.05,243.585
10.06,242.323
10.07,241.073
10.08,239.832
10.09,238.601
10.1,237.381
10.11,236.17
10.12,234.969
10.13,233.778
10.14,232.597
10.15,231.425
10.16,230.263
10.17,229.11
10.18,227.966
10.19,226.832
10.2,225.707
10.21,224.591
10.22,223.484
10.23,222.386
10.24,221.297
10.25,220.217
10.26,219.146
10.27,218.083
10.28,217.029
10.29,215.984
10.3,214.947
10.31,213.918
10.32,212.898
10.33,211.886
10.34,210.882
10.35,209.886
10.36,208.899
10.37,207.919
10.38,206.948
10.39,205.984
10.4,205.028
10.41,204.08
10.42,203.139
10.43,202.206
10.44,201.281
10.45,200.363
10.46,199.453
10.47,198.55
10.48,197.654
10.49,196.765
10.5,195.884
10.51,195.01
10.52,194.143
10.53,193.283
10.54,192.43
10.55,191.584
10.56,190.744
10.57,189.912
10.58,189.086
10.59,188.267
10.6,187.454
10.61,186.648
10.62,185.849
10.63,185.056
10.64,184.269
10.65,183.489
10.66,182.715
10.67,181.948
10.68,181.186
10.69,180.431
10.7,179.682
10.71,178.939
10.72,178.202
10.73,177.471
10.74,176.746
10.75,176.026
10.76,175.313
10.77,174.605
10.78,173.903
10.79,173.206
10.8,172.516
10.81,171.83
10.82,171.151
10.83,170.477
10.84,169.808
10.85,169.145
10.86,168.487
10.87,167.834
10.88,167.187
10.89,166.544
10.9,165.907
10.91,165.275
10.92,164.649
10.93,164.027
10.94,163.41
10.95,162.799
10.96,162.192
10.97,161.59
10.98,160.993
